id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0lMYQaJNpyo4NIdLiv5eXY,0.471,0.803,4,-3.126,0,0.0384,5.84e-05,7.22e-06,0.11,0.237,142.92,197253,4
1572zYzvWUopUEbwmjeLiO,0.609,0.475,9,-7.725,1,0.025,0.00253,0.0,0.115,0.493,95.024,179264,4
2LnsEYFfPwk6ueO2OCBNLA,0.473,0.921,1,-3.522,1,0.0467,0.00109,1.25e-06,0.0334,0.39,152.143,195662,4
738ea6GnnVj6w8RiiX3B47,0.555,0.932,2,-3.422,1,0.0632,0.00808,0.0,0.066,0.687,90.002,159618,4
0PDjruEbiCY7sy2VVd0mPG,0.493,0.857,7,-5.008,1,0.0515,0.000334,0.0121,0.392,0.513,97.545,218403,4
2AAyBZmMVZSZfgzXRYJOWQ,0.41,0.881,2,-3.502,1,0.087,0.000406,4.26e-05,0.922,0.357,165.006,159096,4
6bC2FzdU7MnmMpB8jnM0RV,0.587,0.888,7,-2.688,1,0.0507,0.0123,0.0,0.04,0.758,148.063,225745,4
6hIr2IDeBDXfRFk0rYe5Tz,0.514,0.882,7,-4.406,1,0.0862,0.0043,2.52e-06,0.156,0.424,104.85,209061,4
0ePX6rVjeql7Bt1KurTbAG,0.722,0.889,3,-2.564,0,0.0416,0.0682,4.77e-06,0.124,0.743,139.965,177397,4
3GL1RQKHV0TDRq8EXHMhGq,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,222739,4
2Kqz2NwNRBqg0nJMQU5xjJ,0.51,0.615,7,-6.482,1,0.0311,0.00195,1.05e-06,0.164,0.184,103.972,191919,4
2sgaLqnHB6a3yjqEEeZI8n,0.383,0.842,9,-4.385,0,0.0441,0.191,0.000571,0.345,0.647,81.529,226853,4
5Mozz7NTj4EYK1d1mdP6I2,0.43,0.981,5,-2.929,1,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,207445,4
5g9I9uYUcbvtkAuZXjqGfP,0.555,0.832,4,-5.96,0,0.0323,0.00967,2.94e-05,0.132,0.3,155.061,161592,4
2WkOcuI6MDChQqqofsuXsz,0.485,0.93,3,-3.55,1,0.0345,0.00713,0.000275,0.293,0.861,151.991,182853,4
7K4NDffzGp9eHZN7yRYuOV,0.618,0.877,11,-4.033,1,0.0593,0.185,7.26e-05,0.841,0.957,171.975,201029,4
7l987hjMH9FBNXBE93Hrs7,0.573,0.507,11,-8.084,1,0.0342,0.759,1.37e-06,0.377,0.363,123.183,172800,4
22ya9ZSp7FxhcgFLALm0eS,0.446,0.832,4,-4.195,0,0.0596,0.000331,0.000784,0.203,0.558,165.983,177150,4
5UkIKoF94HoH6shIbyWP3O,0.561,0.912,1,-4.221,0,0.0806,0.271,0.000895,0.206,0.684,164.013,177701,4
4tvVKTTnvDal5mUhf80RJC,0.608,0.813,5,-4.121,1,0.0382,0.00455,0.0,0.621,0.758,87.996,160925,4
1g7j5AxiNKTGjryhFIlAsA,0.521,0.892,3,-4.029,1,0.0433,0.0539,0.0,0.117,0.369,96.991,191124,4
0zLNFeLkfUi9Ei4ysZfPXP,0.333,0.729,6,-5.821,1,0.0514,0.00157,0.0106,0.279,0.373,169.884,211321,4
0afR9bRVOepZeNYj3pKCuq,0.454,0.917,7,-4.274,1,0.0715,0.000276,0.0,0.347,0.531,90.057,243047,4
61LmjrYtevg8KjHjuV5Hs7,0.682,0.93,10,-5.828,1,0.04,0.0321,0.0,0.35,0.866,129.976,192344,4
384oW4RbxvLy2eE4zAFABD,0.662,0.642,2,-4.767,1,0.056,0.139,0.000341,0.0962,0.61,149.298,148362,4
2TyHTGdwx7uOdxsq1e8DEt,0.625,0.604,2,-8.33,1,0.0375,0.0438,0.0941,0.0607,0.624,147.987,240893,4
4v6soAl2R4sJB6Iyt2aiHw,0.285,0.923,0,-6.701,1,0.0973,0.000537,0.000133,0.525,0.16,139.211,122901,4
3ssxyKEYJgkZxPjrmniL5w,0.611,0.796,11,-6.775,0,0.035,0.00764,0.0,0.374,0.689,85.487,213827,4
72Xa1iPkKwuHCepobKLZt4,0.464,0.92,9,-6.236,1,0.107,0.00133,0.000915,0.332,0.36,150.032,332360,4
66U2MeioMcHRoSrajBi8L1,0.478,0.685,11,-6.038,0,0.0281,0.0356,4.05e-05,0.261,0.346,154.963,203000,4
1GAIibUEoZjvG4QsrabVWc,0.61,0.894,5,-3.956,0,0.129,0.00317,0.0,0.0539,0.65,96.622,133679,4
2c0NslS6dfGp1LT1iXbqyS,0.806,0.636,2,-6.281,1,0.042,0.00515,0.00053,0.109,0.783,115.03,193299,4
04WxFTgT3bEvX1WOYzT5Ky,0.608,0.638,8,-7.215,1,0.0561,0.217,0.0,0.324,0.457,87.956,189969,4
3xOFql1Qp0ACI9BJk5t0nh,0.45,0.606,6,-8.8,0,0.0338,0.268,0.052,0.0935,0.33,75.942,195711,4
1EXm3LiwvcJA9t4xA6kp1V,0.523,0.874,0,-5.076,1,0.0435,0.0399,0.000527,0.256,0.54,88.986,165187,4
3pg8FGqUihrwtsPxmBf8NJ,0.419,0.975,8,-2.44,1,0.136,0.000716,4.77e-05,0.083,0.357,122.03,241954,4
1koxIMwzkdxekBrLkPtGsL,0.441,0.883,10,-5.358,0,0.0765,0.000119,0.000228,0.294,0.371,123.115,193103,4
6wlr3s1bhqNayqDNR2Wmnz,0.751,0.683,9,-4.637,1,0.0284,0.125,0.0,0.0789,0.827,98.973,197827,4
5JgZtVW4bvBuBGsldmjrEW,0.479,0.848,0,-5.411,1,0.146,0.0121,0.000996,0.225,0.243,185.896,195653,4
0G6I0dl2cIditsaqLt608y,0.494,0.741,0,-8.642,1,0.0355,0.0684,1.39e-06,0.109,0.465,157.825,175659,4
1gbKpOkTCN7880ZmL3xVFV,0.543,0.835,0,-3.743,1,0.0549,0.00143,0.0297,0.0917,0.961,169.951,159474,4
6whiIhWVTRqFpA2Aa8DSAr,0.311,0.933,1,-3.509,0,0.255,0.000943,9.95e-05,0.0558,0.337,155.297,230013,4
1pShlPEW4nhGQeomZLCXtL,0.487,0.935,0,-2.946,1,0.092,0.00232,2.95e-06,0.386,0.661,129.973,203800,4
5HRGoNTdyJdcme4l3QytrR,0.773,0.785,6,-5.788,0,0.0376,0.0558,8.8e-06,0.462,0.932,119.0,238361,4
59ezMUPbbZ5xR8HAtGr24s,0.653,0.881,4,-5.431,0,0.0822,0.0566,0.0,0.372,0.486,105.926,150039,4
3fyCwnT64CHVVLXVyAnpKc,0.457,0.955,9,-5.647,1,0.0598,0.00147,0.000203,0.16,0.379,119.955,275000,4
63JU4kHsgytIKkSM4tedme,0.409,0.969,1,-2.423,0,0.0706,0.00435,0.000124,0.0602,0.5,166.02,216860,4
3djb619fSC1QBOm2Lqgs1c,0.538,0.727,5,-6.762,1,0.0696,0.00672,5.56e-05,0.08,0.377,165.928,204145,4
1OuhXoDx2sIChuNiB3hovd,0.609,0.807,5,-4.716,0,0.0285,0.0005,0.0225,0.257,0.537,112.082,231411,1
2gihuFVSZS2ZpuWS4AuUzt,0.549,0.833,1,-6.284,1,0.0433,0.00806,0.0,0.272,0.605,135.755,249481,4
6gGS0hjDNTPXlCowTPou0X,0.426,0.821,0,-6.247,1,0.0747,0.0365,0.0,0.121,0.296,148.862,257814,4
027uWCaOfVFzShwCQoqVjY,0.601,0.808,0,-3.729,1,0.0482,0.000767,0.0517,0.105,0.694,144.921,186466,4
1tvpEck0Jz4LPRr4sWAgWe,0.595,0.891,8,-5.725,1,0.0419,0.00022,0.000376,0.3,0.656,138.03,196947,4
008o3F2Bvkb6F7WgWGG9DS,0.558,0.611,7,-7.611,1,0.0288,0.00077,0.224,0.0844,0.235,107.464,227114,4
5M1RoWJQGBR4PVxzFdhD8M,0.688,0.658,0,-6.512,0,0.0703,0.0492,0.000125,0.0804,0.631,172.112,126973,4
3PgrntbrI5racVaswTt6Ms,0.551,0.744,8,-6.564,1,0.0362,0.000149,0.0,0.112,0.492,148.034,189948,4
0IPKskRI33eRXjUhNUr9b5,0.484,0.828,11,-5.197,1,0.0543,0.0288,0.0,0.313,0.577,195.999,207281,4
1mPVcxe35dmGgiwMKNQjeg,0.628,0.526,11,-9.661,0,0.0365,0.00156,0.453,0.0518,0.416,77.024,138544,4
2VSDgY45ztAF4R4TJHKVOu,0.72,0.773,4,-4.593,0,0.0361,0.0349,0.0,0.207,0.65,123.982,152280,4
1nNczyQpQI6nwjcnsnctNs,0.518,0.734,7,-6.499,1,0.0321,0.0767,9.83e-05,0.0773,0.57,145.745,293105,4
5ElI4FJe3HnOeXCnzewjfy,0.517,0.877,11,-6.38,0,0.0453,0.00402,0.0454,0.0895,0.362,134.031,280907,4
0h3N07sZgc9rzDLfsOniri,0.643,0.457,4,-8.619,1,0.0348,0.0142,0.746,0.276,0.32,155.958,162680,3
2ReaOb4kY5o4h5PHq7K2yO,0.366,0.75,2,-3.674,0,0.0388,0.204,0.00022,0.093,0.353,133.357,164776,4
0ZWfWytIwA7UwvB8oCNndU,0.6,0.781,2,-5.245,1,0.035,0.0697,0.00472,0.0747,0.601,77.992,195837,4
1BgZkJd4qbT8ylmj0snRaE,0.475,0.763,2,-4.883,1,0.037,0.00121,7.5e-05,0.417,0.659,174.962,184120,4
1PzG9uwuM6da6T2tCNlYfz,0.532,0.794,4,-7.191,0,0.0329,0.0085,4.86e-06,0.143,0.769,108.034,187422,4
5R8SxUYD9W4rXuak7DH1nh,0.494,0.641,4,-5.945,0,0.0327,0.00431,0.0,0.077,0.198,135.121,195814,4
5FzKa4aYel5Li5IlTdGw7U,0.574,0.881,7,-4.134,1,0.0626,0.00637,0.0,0.0961,0.574,89.976,157472,4
7dbhuuryIxSnELOwaePwXj,0.483,0.903,4,-3.801,0,0.0473,0.0167,2.69e-06,0.443,0.315,167.946,206500,4
6ijT4CLXcJIQ65USkQkAIu,0.42,0.844,11,-6.685,0,0.0412,0.0686,0.078,0.384,0.55,81.997,192726,4
6zGwq7NwBJySXdA6y6bVI5,0.374,0.938,0,-4.062,1,0.335,0.000872,0.0,0.299,0.274,172.017,197791,4
2VIPNegQVvaAXEZxJhfeeg,0.706,0.85,0,-5.654,0,0.0963,0.0323,0.0,0.232,0.724,138.94,247886,4
7rKmdNlYcVJZ0OFPmXZ5li,0.663,0.687,6,-6.107,0,0.0297,0.159,3.05e-05,0.168,0.556,106.983,206854,4
1N61QLRTGgzb97qTd03KhZ,0.509,0.79,9,-5.233,0,0.0334,0.0619,2.18e-05,0.0782,0.298,132.084,243860,4
64oJZbt8DzFfoLK6YOUHA9,0.504,0.875,8,-4.995,1,0.047,0.0116,5.71e-06,0.0793,0.346,136.994,179712,4
6NTaNlVIeigg3ERXef5wjM,0.578,0.742,7,-5.494,1,0.026,0.00511,3.52e-06,0.117,0.2,107.028,286951,4
0geJWISiZbSXhoSmHqw38T,0.521,0.906,4,-5.062,1,0.0465,0.00499,0.0,0.371,0.646,92.021,148481,4
6OGogr19zPTM4BALXuMQpF,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,220196,4
08SB2OtZkaliju77WYEKxk,0.707,0.618,1,-5.825,0,0.19,0.17,0.0,0.293,0.517,133.876,231498,4
4Xr6BbSSu5HhImp8vfxMbg,0.422,0.377,1,-6.7,0,0.0376,0.315,0.0,0.107,0.227,128.441,205000,3
23S3Ec0TsHifidDXWL0hzR,0.685,0.33,10,-11.059,1,0.0781,0.754,5.69e-06,0.111,0.447,129.997,202551,3
61S79KIVA4I9FXbnsylEHT,0.686,0.385,7,-8.35,0,0.297,0.614,0.0,0.131,0.147,143.07,296568,4
0BKuCr5M2nggLQnUjllayK,0.524,0.699,1,-5.559,0,0.0462,0.303,0.0,0.769,0.703,145.191,246610,4
6MTtOV150uwitRZz4anI2h,0.407,0.261,2,-10.829,0,0.0348,0.801,0.0,0.204,0.339,143.214,162365,4
2DuPBbS5mIldXnh7Wum8Cy,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,389107,4
1DNA2z7Txysjk3cNz2nDLm,0.437,0.184,1,-17.667,1,0.0313,0.72,0.00253,0.113,0.247,80.088,136000,4
2G3cF0Gc6SFGwzOxa9QOxC,0.817,0.4,6,-6.516,0,0.165,0.334,3.37e-05,0.0934,0.438,81.058,186433,4
26aJMMLBSOQmiC4JenVjjl,0.445,0.468,5,-8.106,0,0.0702,0.524,0.000849,0.112,0.444,87.803,177720,4
48WidxP9CqyYtk97pwGZ3c,0.443,0.72,7,-3.743,0,0.0733,0.0669,0.0,0.0909,0.374,89.378,301304,4
2lBExcAjBgX7Jb480goU9B,0.763,0.667,2,-6.285,1,0.085,0.021,2.4e-05,0.0715,0.75,95.864,260520,4
4ZB2yAZyPHI6SHdFPPT9sa,0.692,0.642,6,-6.68,1,0.0702,0.337,0.0,0.107,0.702,98.096,161164,4
19RXOH7xG0Po5NaWkNo9AX,0.58,0.352,4,-15.227,0,0.404,0.89,0.00012,0.0918,0.423,103.135,124763,4
7yyYmGQXSyrH7kLALSTFjg,0.702,0.406,0,-11.385,0,0.0438,0.619,1.43e-05,0.159,0.328,103.03,220820,4
2vXgyN14LX2zl7JEASw242,0.74,0.576,6,-6.744,0,0.146,0.0249,0.0,0.104,0.315,110.095,209476,4
0GGfGINoVYiSFXPOjg3RHj,0.821,0.412,7,-7.795,1,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,209454,4
1MZtr7IH5qtjIkqrXj8WOJ,0.836,0.69,0,-5.816,1,0.123,0.0142,1.22e-05,0.112,0.586,104.004,263293,4
15HMh4yxdf4wyxSZSlOgGZ,0.859,0.525,1,-8.051,0,0.0592,0.434,2.34e-05,0.108,0.312,110.066,204764,4
0nx8uE4jpVqMF2kIRWW98W,0.84,0.696,3,-13.46,0,0.0442,0.00888,0.0189,0.0661,0.796,112.011,450000,4
1jBKtzlwTVtCrScpiiHiKT,0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840,4
2XsOdKqJUscFGLk8DgiAjS,0.778,0.703,1,-5.978,0,0.0391,0.0193,4.21e-05,0.069,0.493,126.015,239516,3
6KgtcmCF9Ky68XC7ezxl3s,0.827,0.731,4,-5.524,0,0.088,0.13,0.0,0.418,0.607,118.992,172833,4
5SixeLvPsYpk7qq9lo5xYg,0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,148779,4
1S50ql05CwYITaM3LE4rWA,0.365,0.378,2,-8.828,0,0.0443,0.382,0.0,0.0667,0.225,112.688,194416,4
5JycxhApZmzbA4xSwvqh6k,0.523,0.543,5,-8.39,0,0.156,0.65,0.0,0.257,0.318,116.161,127807,3
7LJZyNjN5U0LdYSBQ9hlLz,0.685,0.572,0,-5.685,0,0.147,0.11,0.0,0.183,0.275,117.336,188293,4
5lYcnEFmVi9yWbU4ZINRyJ,0.666,0.535,4,-9.033,0,0.112,0.827,0.0228,0.202,0.259,127.029,214438,4
0xOnej2rwWRGRAwXFvTaYa,0.641,0.636,11,-4.272,0,0.112,0.27,0.00224,0.161,0.354,67.596,176779,4
6x51Lq4KaHqB6rHfCpaI5H,0.65,0.657,1,-3.397,0,0.0567,0.00936,0.0139,0.368,0.432,144.215,191667,4
2gP19KH3V5JlR5MycAIL3R,0.661,0.618,4,-8.422,0,0.313,0.368,0.000563,0.0743,0.81,148.544,201942,4
6ElfCM1XppU0YWkkFYh4s2,0.85,0.658,0,-5.558,1,0.221,0.139,0.0,0.063,0.832,144.445,193279,4
0IX5OFffosy8wk16m1IFCa,0.56,0.707,1,-6.863,0,0.07,0.264,0.000268,0.108,0.341,147.0,198058,4
6jCvpNfDksF9ociFet0nE3,0.472,0.472,5,-8.844,1,0.0451,0.369,0.171,0.111,0.121,159.765,270000,4
4MK4V81KxHqScXznPvgENh,0.768,0.323,7,-8.456,1,0.0888,0.556,0.0,0.171,0.422,82.473,240000,3
3zpGIFghtnVlwMXWyKW474,0.668,0.856,1,-6.386,0,0.0453,0.0837,0.0446,0.096,0.737,79.008,201787,4
3EG9FJ0ToLfgnc1IG2Z1wz,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,588139,4
7IULkVSVV4e8kfL4JZWhx8,0.647,0.488,10,-8.908,0,0.167,0.588,0.0222,0.343,0.441,149.939,209600,4
2Zqhpc70C1E9rsZpK6b4q4,0.733,0.552,5,-8.02,0,0.0886,0.228,0.0,0.241,0.737,77.026,211948,4
2xs3TjKYZ3H3zaqWfmxdFF,0.569,0.376,9,-6.622,1,0.121,0.675,0.498,0.111,0.312,80.099,153659,4
6Vr0pzwD8ecdfUJUCKE6hJ,0.686,0.589,7,-8.009,1,0.134,0.748,0.0205,0.0965,0.372,159.991,210720,4
5tmxPmmXvgJPU7bIukFX8p,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,157779,4
5XMtZsNkezcv695DQSZo0L,0.519,0.58,0,-7.439,0,0.0439,0.33,0.0575,0.113,0.692,83.978,226733,4
2xc1rXfo3Yn20n7wIzmjeu,0.588,0.563,3,-6.716,0,0.0713,0.446,0.0,0.136,0.26,86.073,157293,4
7lu3PXCla1pAolkPxRPba7,0.542,0.339,7,-11.49,0,0.477,0.73,0.0,0.105,0.765,182.089,94892,4
59p5A8JtwRnMdIowXiORa3,0.628,0.685,1,-3.856,1,0.143,0.158,0.0,0.101,0.548,91.963,221651,4
4lSbrjFmZNMIjXZzosSCHI,0.878,0.434,6,-6.005,1,0.0838,0.0295,0.000734,0.069,0.594,92.951,201533,4
1Jz1yhcPm1Yt6aoed3zact,0.721,0.565,0,-9.157,0,0.28,0.248,0.0,0.284,0.597,93.8,227234,4
6CdVbmpLVJEWdvNljQk10L,0.735,0.67,0,-5.57,0,0.0536,0.0715,0.0,0.34,0.86,96.011,170000,4
33N9JGkr9McbbPEMgUjqPj,0.712,0.703,4,-6.174,0,0.199,0.0287,0.0,0.13,0.452,89.024,202247,4
3B5yl01KF06NkYG39BdTBa,0.714,0.691,4,-4.322,0,0.0621,0.311,2.08e-05,0.258,0.548,99.002,217395,4
6ISm3GwztEFGsDKuF2X8fl,0.785,0.342,1,-7.755,1,0.0537,0.695,0.0,0.111,0.583,102.986,158738,4
6aI2YiPZvSL8KgwmYKUnLQ,0.864,0.568,2,-8.49,0,0.0585,0.297,0.18,0.0709,0.493,102.005,230671,4
2KgeYkljkGLetuA97xfU2Z,0.783,0.71,6,-5.948,0,0.045,0.0111,0.0244,0.176,0.414,109.971,187659,4
0lYElfgYvfNJfwevdPd3tY,0.793,0.393,3,-9.246,0,0.0467,0.105,0.0,0.101,0.425,120.002,160052,4
4NVJuIqqxPTjgM9SBK00ow,0.827,0.49,11,-9.08,0,0.0813,0.0981,0.0,0.0827,0.563,121.994,190839,4
1gsYCXkisSnnjBb3qwYZoc,0.565,0.531,2,-6.09,1,0.197,0.497,1.94e-06,0.102,0.237,129.424,182858,4
10qD5TR1NYvFZYNDWTsGma,0.673,0.724,5,-7.086,1,0.0418,0.00481,6.68e-05,0.118,0.53,92.006,240000,4
7yOEBtOgzkgN52pfM7SOnm,0.479,0.442,6,-8.764,1,0.124,0.858,0.0,0.229,0.277,99.406,235979,4
1DOgkaR5Gqa8JtPEIbQORC,0.677,0.541,6,-6.057,0,0.0571,0.48,0.0,0.125,0.379,103.369,205276,4
7BkyJod32Yoocn72Jj2JYS,0.65,0.525,4,-7.011,0,0.0669,0.643,0.00148,0.429,0.632,105.083,202571,4
4AIiCP2scA6jt6jAKfkvTX,0.769,0.384,5,-7.414,0,0.0353,0.239,0.000227,0.0762,0.23,106.002,230965,4
6XAkMiZMKibPQdfI3cAAH1,0.681,0.414,6,-7.12,0,0.037,0.155,0.0,0.119,0.422,105.892,153810,3
39QWEcx4aFKyx7mCQYD2Pv,0.76,0.387,7,-7.389,0,0.0277,0.406,0.00341,0.111,0.158,107.998,198512,4
2oI1Avedp7KK4Wytv2Dx0O,0.729,0.266,1,-10.08,0,0.0385,0.685,0.0,0.0931,0.317,113.051,180383,3
1DPLs8cVyL1Trlg5Kayua7,0.707,0.449,5,-9.269,0,0.0362,0.0456,0.0,0.137,0.359,125.096,203626,4
29DpuCxcRK8igslbq7RSD4,0.692,0.508,8,-7.301,0,0.224,0.797,3.37e-06,0.716,0.725,136.125,155043,4
1WTv76ouGCJZ0Rhz15YkIC,0.428,0.725,2,-6.035,0,0.188,0.0567,0.0,0.112,0.376,74.946,270188,4
40rBLdeF1oAdGnX54xAddv,0.778,0.53,9,-7.154,0,0.168,0.418,8.43e-05,0.103,0.544,86.975,164468,4
6VFKuuqSbA1GpMEosUgTwQ,0.637,0.299,7,-11.314,1,0.0366,0.742,0.0,0.359,0.364,83.872,213214,4
2CIYemjFXdmCWpJnfbtrD6,0.39,0.534,0,-9.575,1,0.0709,0.0807,0.0,0.184,0.244,92.047,198765,4
7B76OJ0ExVlSkDh1xelvRl,0.432,0.401,11,-8.381,0,0.0582,0.469,0.0,0.137,0.23,158.274,205785,4
2spZ9rKMixDBSl3NYjRbjn,0.546,0.432,5,-10.299,0,0.0562,0.415,0.0,0.153,0.21,90.001,176430,4
4rvzmiYWfzfQ3tnXEt1KQv,0.453,0.461,1,-6.387,1,0.0533,0.0319,0.0,0.142,0.414,98.172,190056,4
2TpOAYb6L51KteAfASpq16,0.833,0.6,1,-8.478,0,0.274,0.202,0.00137,0.0654,0.234,107.142,214960,4
2NwGsgYpGT9ta65bxgzdtb,0.793,0.365,8,-11.207,0,0.0672,0.674,0.213,0.089,0.882,109.025,198718,4
3eteKSKRw5l6ZtXFoEoZKG,0.683,0.583,1,-6.476,0,0.0502,0.275,2.11e-05,0.379,0.302,113.06,227667,4
24RQJmFOshzqaWUocbKQf8,0.672,0.524,5,-9.347,1,0.0594,0.306,0.00024,0.128,0.663,129.902,178839,4
5RkrgkGhcjxvK5zLypLsDB,0.645,0.608,4,-7.554,0,0.0494,0.27,0.000182,0.0802,0.308,139.979,250286,4
58ZPswvAZ5hscCmbYJvNpW,0.615,0.56,8,-4.938,1,0.184,0.0889,0.000114,0.314,0.33,139.441,266937,4
3nixPfJdbVsPP3uNcHTLAp,0.484,0.449,6,-9.079,0,0.265,0.811,0.0,0.0909,0.262,107.471,144688,5
1IjeGPU5hqHlJpm00zObN7,0.807,0.481,8,-7.362,0,0.0713,0.0264,1.28e-06,0.112,0.748,91.005,175319,4
0n1JxQTqtzezc6y6sDLzuT,0.653,0.49,2,-8.996,1,0.0453,0.326,2.19e-05,0.335,0.568,88.022,205655,4
501mFwKeLnybf8JO3XL66O,0.554,0.854,9,-3.313,1,0.149,0.068,0.00285,0.166,0.797,83.823,243091,4
6LUHCk4qqqupsz0yF48Opr,0.711,0.397,1,-8.265,0,0.0721,0.542,0.0,0.0852,0.576,81.005,187752,3
6f6pH4lh0TU80fescRjTj8,0.787,0.415,2,-7.273,1,0.0343,0.0896,0.00311,0.0891,0.611,96.014,150229,4
2A9l1TsM78JQqQMYqAQEZe,0.567,0.666,10,-4.907,0,0.0623,0.355,3.9e-06,0.109,0.571,116.643,219687,4
0usvWKkce3NpnYtU2ETAvw,0.493,0.423,3,-8.742,0,0.243,0.271,0.0,0.133,0.536,118.529,167500,4
5s0R5zybi2MKaJxf0og3hM,0.761,0.291,1,-10.763,0,0.0546,0.448,5.97e-06,0.163,0.516,125.035,204467,4
5FChOu6NfR5w7YLgDmXXnC,0.236,0.582,1,-7.592,0,0.0348,0.0584,0.00277,0.34,0.265,67.131,241791,4
0oA4q6BykT7jNVXz3NLFD7,0.769,0.67,6,-7.805,1,0.0654,0.37,0.000129,0.668,0.591,80.99,205435,4
7KrlNS2VqiNNJ82RMQdxBn,0.565,0.491,1,-6.902,1,0.221,0.0049,0.0,0.137,0.337,175.694,242085,4
74CjepodJooOCQkrGCwE4C,0.664,0.45,8,-9.125,1,0.166,0.204,4.45e-06,0.171,0.254,90.991,222168,4
0evKTZ9MpgVcCd5TBvmeD6,0.683,0.669,1,-5.276,0,0.365,0.312,0.0,0.213,0.538,91.045,205809,4
2NHlbpWVC7z8S9N14TDRUr,0.729,0.512,11,-9.37,0,0.183,0.748,0.000655,0.103,0.405,94.942,213284,4
3la7i4yJUIqcXPoRoo3w8d,0.681,0.668,6,-4.171,1,0.0628,0.533,0.00021,0.104,0.301,136.759,197517,4
3xRH6FPVtheDyNla3T1FE7,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,0.661,139.885,204317,3
2GoXtcbzgBUrvYv6ac7zA9,0.69,0.494,6,-7.41,0,0.0378,0.572,0.00068,0.129,0.283,79.955,134627,4
3pEINn37iH5fx8TpXYNGIO,0.662,0.655,2,-5.44,1,0.26,0.462,0.0,0.124,0.356,82.079,226374,4
4qgMPzf9QOETWQFUcFkHD4,0.569,0.325,7,-9.66,0,0.0376,0.67,0.0,0.141,0.274,122.051,207547,3
0a4x22Cu8ix2C0ylPLl7A7,0.87,0.636,0,-6.103,1,0.0408,0.3,0.00134,0.19,0.553,113.957,231570,4
7J9UCy56nirwKuf1IMYtE1,0.612,0.42,11,-8.964,1,0.0838,0.135,0.0,0.109,0.265,124.633,223161,4
67JwJPsnpTB6jVwXgARZAn,0.789,0.563,0,-5.718,1,0.226,0.315,0.00016,0.126,0.896,84.499,139631,4
6oOJL3xj8zRz6URS0SwlXC,0.678,0.527,4,-9.038,0,0.301,0.3,0.0,0.119,0.583,76.847,212077,4
60gTdTwaNtGAzIxKfeGVfJ,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014,4
0mL82sxCRjrs3br407IdJh,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
1VcORtwbt560HNpnDMyCCu,0.691,0.501,1,-9.089,0,0.045,0.0499,0.00011,0.131,0.332,126.93,227947,4
4Nk5iJrw4u7vJ6nGXosuxk,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,195368,4
1ClHCOX8C1aB9RNtXJrQKO,0.642,0.569,7,-9.866,0,0.444,0.0659,0.0,0.374,0.21,75.002,199181,4
7ydDdvP0VpVLvaK8iG63HH,0.667,0.471,8,-6.64,1,0.0332,0.701,3.29e-06,0.105,0.456,82.954,219787,4
7BAreLM0Yif723pgS8Kydl,0.626,0.445,10,-5.143,0,0.0507,0.285,7.76e-06,0.0999,0.25,71.352,190112,4
1j4hUdpOJd5qIXN3LJeHjj,0.836,0.698,6,-5.801,1,0.118,0.124,3.28e-05,0.152,0.88,110.981,168873,4
7nWsh14AHpnTzq1Xejz90U,0.653,0.837,6,-6.818,0,0.124,0.534,7.12e-05,0.0784,0.64,97.914,326240,4
7mu9vxVH3VJVvSGepIay0q,0.582,0.619,1,-3.856,1,0.0348,0.477,1.12e-05,0.094,0.298,90.028,252032,4
5dXWFMwD7I7zXsInONVl0H,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,174000,5
0xTZ5PCUersxLyUiLgNp2U,0.409,0.486,7,-9.802,1,0.0502,0.146,0.0166,0.322,0.388,105.454,306059,3
4LprWT4OjEawpeh8WeDE8W,0.716,0.671,6,-9.297,0,0.188,0.238,0.00882,0.262,0.581,92.533,196845,4
5lI6k5j7a25q3IrtAEe0JF,0.814,0.56,5,-6.431,1,0.11,0.141,0.0,0.111,0.651,166.025,212391,4
7BglTfVmbUUOCQUNof4RBF,0.79,0.526,6,-5.311,0,0.231,0.367,9.89e-05,0.076,0.953,98.241,160800,4
13ikSMNMyLUSqkzbqEHzdu,0.809,0.59,2,-5.586,1,0.143,0.168,0.00097,0.119,0.47,101.964,237480,4
